Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
Philippines,Abuyog,-0.2897030745300855,0,0.0,0,-0.9302142468590703,0,-0.9071450750155413,0,-0.0630869317652754,0
Mexico,Acatic,0.16479047086050144,1,0.0,0,-0.1547111106723212,0,-0.9071450750155413,0,0.31045102574083105,1
Germany,Achern,1.1387052109831877,1,0.0,0,2.430299343283509,1,-0.9071450750155413,0,1.110889506111059,1
Russian Federation,Akhty,1.5931987563737746,1,0.0,0,0.1899569498551228,0,-0.9071450750155413,0,1.4844274636171657,1
United Kingdom of Great Britain and Northern Ireland,Alloa,-0.8091242692621848,0,0.0,0,0.4484579952507058,0,-0.33520828402850383,0,-0.5967125853454275,0
Brazil,Alpinopolis,-0.8740519186036972,0,0.0,0,-0.6717132014634872,0,-0.9071450750155413,0,-0.5433500199874123,0
Germany,Altenburg,0.2946457695435263,1,0.0,0,1.3101281465693158,0,-0.9071450750155413,0,0.41717615645686146,1
Chad,Am Timan,1.7230540550567994,1,0.0,0,-1.2748823073865143,0,-0.9071450750155413,0,1.5911525943331961,1
Brazil,Andrelandia,-0.5494136718961351,0,0.0,0,-0.9302142468590703,0,-0.9071450750155413,0,-0.2765371931973362,0
Madagascar,Antsohihy,-2.237532554775458,0,0.0,0,-1.4472163376502363,0,-0.9071450750155413,0,-1.7173264578637468,0
Russian Federation,Argayash,-0.7441966199206724,0,0.0,0,0.5346250103825668,0,-0.33520828402850383,0,-1.8240515885797772,0
Colombia,Ariguani,1.9827646524228493,1,0.0,0,-0.7578802165953482,0,-0.9071450750155413,0,1.804602855765257,1
Colombia,Armenia,1.0737775616416754,1,0.0,0,-1.1025482771227924,0,-0.33520828402850383,0,1.0575269407530439,1
India,Arsikere,0.8140669642756256,1,0.0,0,-1.7918843981776802,0,1.952538879919646,0,0.8440766793209832,1
United States of America,Arvada,0.16479047086050144,1,0.0,0,-0.7578802165953482,0,3.096412461893721,0,0.31045102574083105,1
France,Avion,-0.15984777584706064,0,0.0,0,0.5346250103825668,0,-0.33520828402850383,0,0.04363819895075502,0
Brazil,Bady Bassitt,0.3595734188850387,1,0.0,0,-0.41321215606790423,0,-0.9071450750155413,0,0.47053872181487666,1
Brazil,Marica,0.6842116655926008,1,0.0,0,-0.06854409554046022,0,0.23672850695853362,0,0.7373515486049528,1
Germany,Marienheide,0.2946457695435263,1,0.0,0,1.2239611314374548,0,-0.9071450750155413,0,0.41717615645686146,1
Poland,Marki,-0.6143413212376476,0,0.0,0,0.7069590406462888,0,-0.9071450750155413,0,-1.0236131082095492,0
United States of America,Marlborough,-0.22477542518857307,0,0.0,0,0.7931260557781498,0,-0.33520828402850383,0,-0.009724366407260186,0
United Republic of Tanzania,Maswa,-1.6531837107018463,0,0.0,0,-1.1025482771227924,0,-0.9071450750155413,0,-1.1837008042835948,0
United States of America,Mayfield,1.333488159007725,1,0.0,0,1.568629191964899,0,-0.33520828402850383,0,1.270977202185105,1
United States of America,Mentor,0.554356366909576,1,0.0,0,0.3622909801188448,0,0.8086652979455711,0,0.6306264178889223,1
Belgium,Merelbeke,-0.029992477164035802,0,0.0,0,0.4484579952507058,0,0.23672850695853362,0,0.15036332966678545,0
Russian Federation,Metallostroy,-1.3285454639942842,0,0.0,0,-0.24087812580418222,0,0.23672850695853362,0,-1.6639638925057316,0
France,Metz,1.2685605096662125,1,0.0,0,1.9994642676242038,1,-0.9071450750155413,0,1.2176146368270897,1
Russian Federation,Minusinsk,-1.1337625159697469,0,0.0,0,-0.6717132014634872,0,0.8086652979455711,0,-0.7568002814194731,0
Germany,Moers,0.09986282151898904,1,0.0,0,0.6207920255144278,0,-0.33520828402850383,0,0.25708846038281585,1
Italy,Montebelluna,2.1775476004473866,1,0.0,0,1.9132972524923428,1,-0.9071450750155413,0,1.9646905518393025,1
Colombia,Monteria,-0.4195583732131103,0,0.0,0,-1.1025482771227924,0,-0.9071450750155413,0,-0.16981206248130581,0
Canada,Moose Jaw,-0.9389795679452096,0,0.0,0,-0.5855461863316263,0,-0.9071450750155413,0,-0.5967125853454275,0
Romania,Moreni,0.42450106822655115,1,0.0,0,0.8792930709100109,0,-0.9071450750155413,0,0.5239012871728919,1
United States of America,Morgan Hill,-0.4195583732131103,0,0.0,0,0.017622919591400794,0,0.8086652979455711,0,-0.16981206248130581,0
Belgium,Morlanwelz,0.3595734188850387,1,0.0,0,0.8792930709100109,0,-0.33520828402850383,0,0.47053872181487666,1
Venezuela (Bolivarian Republic of),Moron,2.307402899130411,1,0.0,0,0.9654600860418718,0,-0.9071450750155413,0,2.0714156825553327,1
Malawi,Mulanje,0.554356366909576,1,0.0,0,-1.0163812619909312,0,-0.9071450750155413,0,0.6306264178889223,1
Italy,Mussomeli,0.2946457695435263,1,0.0,0,1.9132972524923428,1,-0.9071450750155413,0,0.20372589502480065,0
Japan,Mutsu,-0.22477542518857307,0,0.0,0,0.5346250103825668,0,-0.33520828402850383,0,-0.009724366407260186,0
Poland,Myszkow,0.16479047086050144,1,0.0,0,1.0516271011737328,0,-0.33520828402850383,0,0.31045102574083105,1
Honduras,Nacaome,1.2036328603247002,1,0.0,0,-0.41321215606790423,0,-0.33520828402850383,0,1.1642520714690743,1
Philippines,Naga,1.4633434576907498,1,0.0,0,-1.0163812619909312,0,-0.33520828402850383,0,1.3777023329011353,1
Germany,Taunusstein,0.7491393149341132,1,0.0,0,2.5164663584153697,1,-0.9071450750155413,0,0.5239012871728919,1
Lithuania,Taurage,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,-1.2904259349996252,0
Poland,Tczew,-0.8091242692621848,0,0.0,0,0.4484579952507058,0,-0.9071450750155413,0,-1.1837008042835948,0
Honduras,Tela,1.9178370030813368,1,0.0,0,-0.9302142468590703,0,-0.9071450750155413,0,1.7512402904072417,1
Mexico,Tepalcatepec,-0.3546307238715979,0,0.0,0,-0.41321215606790423,0,-0.9071450750155413,0,-0.1164494971232906,0
Mexico,Tepalcingo,1.2036328603247002,1,0.0,0,0.017622919591400794,0,-0.33520828402850383,0,1.1642520714690743,1
Brazil,Teresopolis,0.09986282151898904,1,0.0,0,-0.6717132014634872,0,-0.33520828402850383,0,0.25708846038281585,1
United States of America,The Hammocks,-1.003907217286722,0,0.0,0,0.1899569498551228,0,-0.33520828402850383,0,-0.9702505428515339,0
United States of America,Toms River,-0.09492012650554822,0,0.0,0,1.3962951617011767,0,-0.33520828402850383,0,-0.22317462783932102,0
Romania,Topoloveni,0.09986282151898904,1,0.0,0,1.1377941163055938,0,-0.9071450750155413,0,0.25708846038281585,1
United States of America,Totowa,0.16479047086050144,1,0.0,0,1.1377941163055938,0,0.23672850695853362,0,0.31045102574083105,1
United States of America,Townsend,-0.67926897057916,0,0.0,0,0.1899569498551228,0,-0.33520828402850383,0,-0.3832623239133666,0
Russian Federation,Troitskoye,-0.22477542518857307,0,0.0,0,1.2239611314374548,0,-0.9071450750155413,0,-1.503876196431686,0
Netherlands,Tubbergen,-0.8740519186036972,0,0.0,0,0.3622909801188448,0,-0.9071450750155413,0,-0.9168879774935187,0
United States of America,Tucson,1.9827646524228493,1,0.0,0,-1.0163812619909312,0,2.524475670906684,0,1.804602855765257,1
Russian Federation,Uchkeken,-1.003907217286722,0,0.0,0,0.1899569498551228,0,-0.33520828402850383,0,-0.8101628467774883,0
Russian Federation,Udomlya,-1.3285454639942842,0,0.0,0,-0.24087812580418222,0,-0.9071450750155413,0,-1.8240515885797772,0
Netherlands,Uithoorn,-0.67926897057916,0,0.0,0,0.6207920255144278,0,-0.9071450750155413,0,-0.8635254121355035,0
Mexico,Uruapan,-0.3546307238715979,0,0.0,0,-0.3270451409360432,0,-0.9071450750155413,0,-0.1164494971232906,0
Russian Federation,Ust Donetskiy,-0.15984777584706064,0,0.0,0,1.3101281465693158,0,-0.9071450750155413,0,-1.0769756735675644,0
Democratic Republic of the Congo,Uvira,0.03493517217747662,0,0.0,0,-0.5855461863316263,0,-0.9071450750155413,0,0.20372589502480065,0
Russian Federation,Uzhur 4,-0.67926897057916,0,0.0,0,-0.4993791711997652,0,1.3806020889326085,0,-0.3832623239133666,0
Brazil,Vacaria,-2.3024602041169704,0,0.0,0,-1.6195503679139582,0,-0.9071450750155413,0,-1.7173264578637468,0
Russian Federation,Vakhrushi,-1.3285454639942842,0,0.0,0,-0.3270451409360432,0,0.23672850695853362,0,-0.9168879774935187,0
Chile,Valdivia,-1.7181113600433586,0,0.0,0,-0.9302142468590703,0,-0.33520828402850383,0,-1.23706336964161,0
Mexico,Valparaiso,0.878994613617138,1,0.0,0,-0.3270451409360432,0,-0.9071450750155413,0,0.8974392446789984,1
France,Vaulx En Velin,1.333488159007725,1,0.0,0,1.8271302373604819,1,-0.9071450750155413,0,1.270977202185105,1
Bosnia and Herzegovina,Velika Kladusa,2.1775476004473866,1,0.0,0,1.0516271011737328,0,-0.9071450750155413,0,1.9646905518393025,1
Hungary,Veresegyhaz,0.9439222629586504,1,0.0,0,2.774967403810953,1,-0.9071450750155413,0,0.6306264178889223,1
Spain,Verin,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,-1.9841392846538228,0
Brazil,Vespasiano,-0.48448602255462275,0,0.0,0,-0.9302142468590703,0,-0.9071450750155413,0,-0.22317462783932102,0
Georgia,Surami,1.2685605096662125,1,0.0,0,0.1037899347232618,0,-0.9071450750155413,0,1.2176146368270897,1
Russian Federation,Svetlograd,-0.09492012650554822,0,0.0,0,1.3962951617011767,0,-0.9071450750155413,0,-1.3971510657156556,0
Czechia,Svitavy,1.5282711070322623,1,0.0,0,0.8792930709100109,0,-0.9071450750155413,0,1.4310648982591505,1
Poland,Sycow,-0.3546307238715979,0,0.0,0,1.0516271011737328,0,-0.9071450750155413,0,-0.3832623239133666,0
Russian Federation,Syzran,-0.6143413212376476,0,0.0,0,0.7069590406462888,0,-0.9071450750155413,0,-0.8635254121355035,0
Tunisia,Tabursuq,0.48942871756806355,1,0.0,0,2.1717982978879258,1,-0.9071450750155413,0,-1.0236131082095492,0
Ghana,Tafo,-0.67926897057916,0,0.0,0,-0.6717132014634872,0,-0.9071450750155413,0,-0.3832623239133666,0
Russian Federation,Talmenka,-0.48448602255462275,0,0.0,0,-0.3270451409360432,0,0.8086652979455711,0,-0.22317462783932102,0
Mexico,Tantoyuca,1.333488159007725,1,0.0,0,-0.06854409554046022,0,0.8086652979455711,0,1.270977202185105,1
Myanmar,Taunggyi,-0.67926897057916,0,0.0,0,-1.9642184284414024,0,-0.33520828402850383,0,-0.3832623239133666,0
United Republic of Tanzania,Vikindu,1.0737775616416754,1,0.0,0,-1.2748823073865143,0,-0.9071450750155413,0,1.0575269407530439,1
France,Villeneuve Le Roi,1.4633434576907498,1,0.0,0,1.0516271011737328,0,-0.33520828402850383,0,1.3777023329011353,1
France,Villers Les Nancy,1.6581264057152871,1,0.0,0,1.9132972524923428,1,-0.9071450750155413,0,1.537790028975181,1
Russian Federation,Vyazniki,-0.7441966199206724,0,0.0,0,0.5346250103825668,0,-0.9071450750155413,0,-1.4505136310736708,0
Belgium,Waasmunster,-0.029992477164035802,0,0.0,0,0.4484579952507058,0,0.23672850695853362,0,0.15036332966678545,0
Algeria,Wahran,-0.4195583732131103,0,0.0,0,0.7931260557781498,0,-0.33520828402850383,0,-0.16981206248130581,0
Belgium,Walcourt,0.42450106822655115,1,0.0,0,1.1377941163055938,0,-0.33520828402850383,0,0.5239012871728919,1
Germany,Waldkirchen,1.333488159007725,1,0.0,0,1.568629191964899,0,-0.9071450750155413,0,1.270977202185105,1
France,Villejuif,1.4633434576907498,1,0.0,0,1.0516271011737328,0,-0.33520828402850383,0,1.3777023329011353,1
United Republic of Tanzania,Wete,-0.9389795679452096,0,0.0,0,-0.9302142468590703,0,-0.9071450750155413,0,-0.5967125853454275,0
Italy,Goito,2.112619951105874,1,0.0,0,2.5164663584153697,1,-0.9071450750155413,0,1.9113279864812873,1
Japan,Gojo,0.8140669642756256,1,0.0,0,-0.41321215606790423,0,2.524475670906684,0,0.8440766793209832,1
Germany,Goldbach,0.6192840162510884,1,0.0,0,2.1717982978879258,1,-0.9071450750155413,0,0.6839889832469375,1
Ethiopia,Gondar,0.554356366909576,1,0.0,0,-1.1025482771227924,0,-0.9071450750155413,0,0.6306264178889223,1
Poland,Gorzow Wielkopolski,-0.4195583732131103,0,0.0,0,0.9654600860418718,0,-0.9071450750155413,0,-1.0236131082095492,0
Germany,Grefrath,0.09986282151898904,1,0.0,0,0.6207920255144278,0,-0.33520828402850383,0,0.25708846038281585,1
Greece,Grevena,3.0865346912285605,1,0.0,0,0.7069590406462888,0,-0.9071450750155413,0,2.7117664668515156,1
Netherlands,Groningen,-0.8091242692621848,0,0.0,0,0.4484579952507058,0,-0.9071450750155413,0,-0.5433500199874123,0
Namibia,Grootfontein,-1.1337625159697469,0,0.0,0,0.017622919591400794,0,-0.9071450750155413,0,-1.7173264578637468,0
Italy,Grugliasco,1.787981704398312,1,0.0,0,1.9994642676242038,1,-0.9071450750155413,0,1.6445151596912113,1
Poland,Gryfino,-0.4195583732131103,0,0.0,0,0.9654600860418718,0,-0.9071450750155413,0,-1.2904259349996252,0
Guatemala,Guastatoya,0.3595734188850387,1,0.0,0,-0.7578802165953482,0,-0.9071450750155413,0,0.47053872181487666,1
Turkey,Gurgentepe,-0.4195583732131103,0,0.0,0,0.9654600860418718,0,-0.9071450750155413,0,-0.5967125853454275,0
Russian Federation,Gusev,-1.003907217286722,0,0.0,0,0.1899569498551228,0,-0.9071450750155413,0,-1.3437885003576404,0
Germany,Haan,0.2946457695435263,1,0.0,0,0.9654600860418718,0,-0.33520828402850383,0,0.41717615645686146,1
Philippines,Halayhay,0.6842116655926008,1,0.0,0,-0.4993791711997652,0,0.8086652979455711,0,0.7373515486049528,1
United States of America,Hazel Crest,0.554356366909576,1,0.0,0,0.4484579952507058,0,1.3806020889326085,0,0.6306264178889223,1
Belgium,Herent,0.22971812020201388,1,0.0,0,0.4484579952507058,0,-0.33520828402850383,0,0.36381359109884626,1
France,Hirson,0.554356366909576,1,0.0,0,1.3101281465693158,0,-0.9071450750155413,0,0.6306264178889223,1
Germany,Hochstadt,0.7491393149341132,1,0.0,0,1.65479620709676,1,-0.9071450750155413,0,0.790714113962968,1
Denmark,Holbaek,-0.2897030745300855,0,0.0,0,1.1377941163055938,0,-0.9071450750155413,0,-1.770689023221762,0
India,Hosakote,0.22971812020201388,1,0.0,0,-0.6717132014634872,0,0.23672850695853362,0,0.36381359109884626,1
Burkina Faso,Hounde,-0.67926897057916,0,0.0,0,-0.8440472317272092,0,-0.9071450750155413,0,-0.3832623239133666,0
Netherlands,Hulst,-0.4195583732131103,0,0.0,0,0.5346250103825668,0,-0.33520828402850383,0,-0.16981206248130581,0
Brazil,Ibate,0.554356366909576,1,0.0,0,-0.3270451409360432,0,-0.9071450750155413,0,0.6306264178889223,1
,Ilfracombe,-0.5494136718961351,0,0.0,0,-0.8440472317272092,0,0.23672850695853362,0,-0.2765371931973362,0
France,Illzach,1.0088499123001629,1,0.0,0,1.9994642676242038,1,-0.9071450750155413,0,1.0041643753950287,1
Romania,Ineu,-0.22477542518857307,0,0.0,0,1.2239611314374548,0,-0.9071450750155413,0,-0.0630869317652754,0
Belgium,Ingelmunster,-0.6143413212376476,0,0.0,0,0.5346250103825668,0,-0.33520828402850383,0,-0.3298997585553514,0
Greece,Iraklion,0.16479047086050144,1,0.0,0,1.3962951617011767,0,-0.9071450750155413,0,0.31045102574083105,1
Mexico,Jaltipan,0.2946457695435263,1,0.0,0,-1.1025482771227924,0,-0.33520828402850383,0,0.41717615645686146,1
Finland,Jarvenpaa,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.33520828402850383,0,-2.0908644153698535,0
Germany,Jena,0.2946457695435263,1,0.0,0,1.3101281465693158,0,-0.9071450750155413,0,0.41717615645686146,1
Haiti,Jeremie,2.4372581978134362,1,0.0,0,0.017622919591400794,0,-0.9071450750155413,0,2.1781408132713636,1
Czechia,Jindrichuv Hradec,1.787981704398312,1,0.0,0,1.482462176833038,0,-0.9071450750155413,0,1.6445151596912113,1
Lithuania,Jonava,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,-1.2904259349996252,0
Mexico,Kanasin,0.6192840162510884,1,0.0,0,-0.9302142468590703,0,-0.33520828402850383,0,0.6839889832469375,1
Kazakhstan,Karatau,1.8529093537398245,1,0.0,0,0.017622919591400794,0,-0.33520828402850383,0,1.6978777250492265,1
India,Karkal,1.0737775616416754,1,0.0,0,-1.2748823073865143,0,0.23672850695853362,0,1.0575269407530439,1
China,Kashi,2.696968795179486,1,0.0,0,0.5346250103825668,0,-0.33520828402850383,0,2.3915910747034244,1
Russian Federation,Kasli,-0.67926897057916,0,0.0,0,0.6207920255144278,0,-0.33520828402850383,0,-1.8774141539377924,0
Côte d'Ivoire,Katiola,-1.0688348666282346,0,0.0,0,-0.8440472317272092,0,-0.9071450750155413,0,-0.7034377160614579,0
Russian Federation,Kem,-1.003907217286722,0,0.0,0,0.1899569498551228,0,-0.9071450750155413,0,-1.8240515885797772,0
United States of America,Kerman,-0.9389795679452096,0,0.0,0,0.017622919591400794,0,0.23672850695853362,0,-0.5967125853454275,0
Japan,Kesennuma,-0.15984777584706064,0,0.0,0,-0.9302142468590703,0,1.3806020889326085,0,0.04363819895075502,0
Finland,Keuruu,-1.003907217286722,0,0.0,0,0.1899569498551228,0,-0.9071450750155413,0,-2.3576772421599292,0
Brazil,Bela Vista,-1.7181113600433586,0,0.0,0,-1.8780514133095412,0,-0.9071450750155413,0,-1.23706336964161,0
Argentina,Bell Ville,-1.912894308067896,0,0.0,0,-1.7918843981776802,0,-0.9071450750155413,0,-1.3971510657156556,0
France,Berck,-1.003907217286722,0,0.0,0,-0.1547111106723212,0,0.8086652979455711,0,-0.6500751507034427,0
Hungary,Berettyoujfalu,1.0737775616416754,1,0.0,0,0.7069590406462888,0,-0.33520828402850383,0,1.0575269407530439,1
Ukraine,Bila Tserkva,-0.8091242692621848,0,0.0,0,0.4484579952507058,0,-0.33520828402850383,0,-1.6106013271477164,0
Germany,Blaubeuren,0.03493517217747662,0,0.0,0,-0.6717132014634872,0,1.952538879919646,0,0.20372589502480065,0
United States of America,Blue Springs,0.2946457695435263,1,0.0,0,0.2761239649869838,0,1.3806020889326085,0,0.41717615645686146,1
United States of America,Bowie,0.03493517217747662,0,0.0,0,0.8792930709100109,0,1.952538879919646,0,0.20372589502480065,0
Brazil,Braco Do Norte,1.2036328603247002,1,0.0,0,-0.9302142468590703,0,0.23672850695853362,0,1.1642520714690743,1
Brazil,Brejo,-0.2897030745300855,0,0.0,0,-1.9642184284414024,0,-0.33520828402850383,0,-0.0630869317652754,0
India,Chirala,1.3984158083492375,1,0.0,0,-0.24087812580418222,0,-0.9071450750155413,0,1.32433976754312,1
Honduras,Choloma,1.8529093537398245,1,0.0,0,-1.7918843981776802,0,0.23672850695853362,0,1.6978777250492265,1
Czechia,Chrudim,2.112619951105874,1,0.0,0,0.9654600860418718,0,-0.33520828402850383,0,1.9113279864812873,1
Ukraine,Chyhyryn,-0.8091242692621848,0,0.0,0,0.4484579952507058,0,-0.33520828402850383,0,-0.9168879774935187,0
Brazil,Cobija,-1.2636178146527717,0,0.0,0,-2.5673875343644292,0,-0.9071450750155413,0,-0.8635254121355035,0
Belgium,Courcelles,0.48942871756806355,1,0.0,0,-0.5855461863316263,0,1.952538879919646,0,0.5772638525309071,1
Germany,Dachau,0.03493517217747662,0,0.0,0,0.8792930709100109,0,0.23672850695853362,0,0.20372589502480065,0
Philippines,Daet,-0.5494136718961351,0,0.0,0,-0.41321215606790423,0,-0.9071450750155413,0,-0.2765371931973362,0
Brazil,Caravelas,-1.5882560613603338,0,0.0,0,-0.5855461863316263,0,-0.9071450750155413,0,-1.1837008042835948,0
Brazil,Catanduva,-0.8091242692621848,0,0.0,0,-1.7057173830458192,0,-0.33520828402850383,0,-0.4899874546293971,0
Italy,Ceccano,-0.7441966199206724,0,0.0,0,0.5346250103825668,0,0.8086652979455711,0,-0.8101628467774883,0
Romania,Cernavoda,-0.8091242692621848,0,0.0,0,0.4484579952507058,0,-0.9071450750155413,0,-0.8635254121355035,0
United States of America,Chalmette,2.2424752497888987,1,0.0,0,-0.4993791711997652,0,1.3806020889326085,0,2.0180531171973177,1
Mexico,Champoton,0.48942871756806355,1,0.0,0,-0.7578802165953482,0,-0.9071450750155413,0,0.5772638525309071,1
France,Chatenay Malabry,1.1387052109831877,1,0.0,0,-0.7578802165953482,0,1.952538879919646,0,1.110889506111059,1
Russian Federation,Cherdakly,0.09986282151898904,1,0.0,0,-0.06854409554046022,0,-0.9071450750155413,0,0.25708846038281585,1
Romania,Cisnadie,-0.7441966199206724,0,0.0,0,0.5346250103825668,0,-0.9071450750155413,0,-0.5967125853454275,0
Philippines,Buanoy,1.2036328603247002,1,0.0,0,-1.0163812619909312,0,-0.9071450750155413,0,1.1642520714690743,1
Russian Federation,Bugulma,-0.2897030745300855,0,0.0,0,-0.41321215606790423,0,-0.9071450750155413,0,-0.0630869317652754,0
United States of America,Burke,-0.6143413212376476,0,0.0,0,0.5346250103825668,0,2.524475670906684,0,-0.3298997585553514,0
Venezuela (Bolivarian Republic of),Cabudare,0.2946457695435263,1,0.0,0,-1.5333833527820973,0,0.8086652979455711,0,0.41717615645686146,1
Slovakia,Cadca,1.787981704398312,1,0.0,0,0.8792930709100109,0,-0.33520828402850383,0,1.6445151596912113,1
Mexico,Calkini,-0.15984777584706064,0,0.0,0,-1.1025482771227924,0,-0.9071450750155413,0,0.04363819895075502,0
Brazil,Campo Largo,1.3984158083492375,1,0.0,0,-1.4472163376502363,0,0.23672850695853362,0,1.32433976754312,1
Cuba,Bahia Honda,1.2685605096662125,1,0.0,0,-0.1547111106723212,0,0.23672850695853362,0,1.2176146368270897,1
Germany,Baiersbronn,0.8140669642756256,1,0.0,0,0.4484579952507058,0,-0.33520828402850383,0,0.8440766793209832,1
Côte d'Ivoire,Bangolo,-0.22477542518857307,0,0.0,0,-1.5333833527820973,0,-0.9071450750155413,0,-0.009724366407260186,0
Bosnia and Herzegovina,Banja Luka,0.2946457695435263,1,0.0,0,0.017622919591400794,0,-0.9071450750155413,0,0.41717615645686146,1
Myanmar,Banmo,-1.9778219574094085,0,0.0,0,-1.1887152922546533,0,-0.9071450750155413,0,-1.4505136310736708,0
India,Bannur,-1.5233284120188215,0,0.0,0,-0.7578802165953482,0,-0.9071450750155413,0,-1.0769756735675644,0
Poland,Barlinek,0.03493517217747662,0,0.0,0,0.2761239649869838,0,-0.33520828402850383,0,0.20372589502480065,0
Germany,Beverungen,0.6192840162510884,1,0.0,0,0.7069590406462888,0,1.952538879919646,0,0.6839889832469375,1
Russian Federation,Plesetsk,-1.1337625159697469,0,0.0,0,0.017622919591400794,0,-0.9071450750155413,0,-2.037501850011838,0
United States of America,Port Angeles,-1.3285454639942842,0,0.0,0,-0.24087812580418222,0,-0.33520828402850383,0,-1.6106013271477164,0
Belgium,Wervik,-0.7441966199206724,0,0.0,0,-0.7578802165953482,0,0.8086652979455711,0,-0.4366248892713818,0
Germany,Wesel,-1.0688348666282346,0,0.0,0,0.1037899347232618,0,0.23672850695853362,0,-0.8635254121355035,0
United States of America,West Melbourne,-0.6143413212376476,0,0.0,0,-1.1887152922546533,0,3.096412461893721,0,-0.3298997585553514,0
Germany,Willich,-1.0688348666282346,0,0.0,0,0.1037899347232618,0,0.23672850695853362,0,-0.7568002814194731,0
United States of America,Wilson,0.8140669642756256,1,0.0,0,0.3622909801188448,0,0.8086652979455711,0,0.8440766793209832,1
United States of America,Woburn,-0.029992477164035802,0,0.0,0,1.2239611314374548,0,0.8086652979455711,0,0.15036332966678545,0
United States of America,Worcester,-0.22477542518857307,0,0.0,0,1.2239611314374548,0,0.23672850695853362,0,-0.5967125853454275,0
South Sudan,Yambio,0.6842116655926008,1,0.0,0,-2.2227194738369853,0,-0.9071450750155413,0,0.7373515486049528,1
France,Yerres,0.03493517217747662,0,0.0,0,-0.8440472317272092,0,1.952538879919646,0,0.20372589502480065,0
Indonesia,Yogyakarta,0.2946457695435263,1,0.0,0,-0.41321215606790423,0,-0.9071450750155413,0,0.41717615645686146,1
Honduras,Yoro,-2.172604905433946,0,0.0,0,-1.6195503679139582,0,-0.33520828402850383,0,-1.6106013271477164,0
Turkey,Yuksekova,1.9178370030813368,1,0.0,0,0.7931260557781498,0,-0.9071450750155413,0,1.7512402904072417,1
Russian Federation,Yuryev Polskiy,-1.2636178146527717,0,0.0,0,-0.1547111106723212,0,-0.9071450750155413,0,-1.23706336964161,0
Spain,Zafra,-0.9389795679452096,0,0.0,0,-0.3270451409360432,0,0.23672850695853362,0,-0.5967125853454275,0
Netherlands,Zijpe,-0.8740519186036972,0,0.0,0,-0.41321215606790423,0,1.3806020889326085,0,-0.5433500199874123,0
India,Ziro,-1.6531837107018463,0,0.0,0,-0.8440472317272092,0,-0.9071450750155413,0,-1.1837008042835948,0
Azerbaijan,Neftcala,0.8140669642756256,1,0.0,0,0.5346250103825668,0,-0.9071450750155413,0,0.8440766793209832,1
Republic of North Macedonia,Negotino,0.6192840162510884,1,0.0,0,1.1377941163055938,0,-0.9071450750155413,0,0.6839889832469375,1
Germany,Niederzier,-1.0688348666282346,0,0.0,0,0.017622919591400794,0,0.23672850695853362,0,-0.7034377160614579,0
Russian Federation,Nikolayevka,-0.2897030745300855,0,0.0,0,1.1377941163055938,0,-0.33520828402850383,0,-0.3832623239133666,0
Russian Federation,Nizhnyaya Salda,-1.3285454639942842,0,0.0,0,-0.24087812580418222,0,-0.9071450750155413,0,-0.9702505428515339,0
,Lapu Lapu,1.2685605096662125,1,0.0,0,-0.8440472317272092,0,-0.9071450750155413,0,1.2176146368270897,1
Spain,Las Torres De Cotillas,-1.1986901653112594,0,0.0,0,-0.06854409554046022,0,0.23672850695853362,0,-0.8101628467774883,0
Poland,Lask,-0.48448602255462275,0,0.0,0,-0.1547111106723212,0,0.23672850695853362,0,-0.22317462783932102,0
Finland,Laukaa,-1.0688348666282346,0,0.0,0,0.1037899347232618,0,0.23672850695853362,0,-0.7568002814194731,0
France,Le Pontet,-0.7441966199206724,0,0.0,0,0.1037899347232618,0,-0.9071450750155413,0,-0.4366248892713818,0
Netherlands,Leiderdorp,-0.6143413212376476,0,0.0,0,-0.41321215606790423,0,1.952538879919646,0,-0.3298997585553514,0
Germany,Leopoldshohe,-1.1337625159697469,0,0.0,0,0.017622919591400794,0,0.8086652979455711,0,-0.9168879774935187,0
Germany,Lindau,-1.1337625159697469,0,0.0,0,-0.06854409554046022,0,-0.33520828402850383,0,-0.7568002814194731,0
Philippines,Loma De Gato,1.2036328603247002,1,0.0,0,-0.5855461863316263,0,-0.33520828402850383,0,1.1642520714690743,1
Colombia,Lorica,0.48942871756806355,1,0.0,0,-1.5333833527820973,0,0.23672850695853362,0,0.5772638525309071,1
United States of America,Lynchburg,1.0088499123001629,1,0.0,0,-0.24087812580418222,0,1.3806020889326085,0,1.0041643753950287,1
Latvia,Jelgava,-0.09492012650554822,0,0.0,0,0.3622909801188448,0,-0.9071450750155413,0,0.09700076430877023,0
Czechia,Jihlava,-1.2636178146527717,0,0.0,0,-0.1547111106723212,0,-0.33520828402850383,0,-0.9168879774935187,0
France,Joue Les Tours,-0.8091242692621848,0,0.0,0,-0.5855461863316263,0,0.23672850695853362,0,-0.4899874546293971,0
China,Juifang,0.6842116655926008,1,0.0,0,1.3962951617011767,0,0.23672850695853362,0,0.7373515486049528,1
